transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0001,Riyadh-North,222.76,163.49,60.12,36.42,64.4,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,228.35,272.88,60.05,62.31,59.8,NORMAL,C,2026/05/25 00:59:11
TRF-0003,Jeddah-Main,229.25,180.19,60.07,41.31,54.0,NORMAL,B,20260525T005911
TRF-0004,Jeddah-Industrial,234.28,103.14,60.11,24.16,58.4,NORMAL,C,2026/05/25 00:59:11
TRF-0005,Dammam-Central,229.38,284.58,60.11,65.28,58.7,NORMAL,A,20260525T005911
TRF-0006,Dammam-Port,230.96,373.48,59.91,86.26,45.8,NORMAL,B,2026-05-25 00:59:11
TRF-0007,Mecca-Haram,239.27,149.81,59.98,35.85,42.8,NORMAL,A,20260525T005911
TRF-0008,Medina-Central,232.58,463.23,60.08,107.74,50.0,NORMAL,A,2026/05/25 00:59:11
TRF-0009,Abha-City,224.45,124.36,60.15,27.91,38.2,NORMAL,A,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,235.25,160.74,60.0,37.81,53.0,NORMAL,B,20260525T005911
TRF-0001,Riyadh-North,234.31,138.16,53.12,32.37,34.0,FREQ_DRIFT,A,2026/05/25 00:59:11
TRF-0002,Riyadh-East,221.08,318.46,59.84,70.41,40.9,NORMAL,B,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,232.5,171.27,59.82,39.82,57.3,NORMAL,B,05/25/2026 00:59:11
TRF-0004,Jeddah-Industrial,237.67,291.3,59.92,69.23,51.6,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,239.88,296.04,59.96,71.01,40.4,NORMAL,C,2026-05-25 00:59:11
TRF-0006,Dammam-Port,222.44,248.83,60.13,55.35,41.3,NORMAL,C,2026-05-25 00:59:11
TRF-0007,Mecca-Haram,224.41,464.72,59.9,104.29,48.3,NORMAL,C,2026-05-25 00:59:11
TRF-0008,Medina-Central,230.84,294.33,60.08,67.94,50.3,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,227.61,277.35,60.18,63.13,57.7,NORMAL,A,25-05-2026 00:59
TRF-0010,Tabuk-Center,229.17,424.97,60.2,97.39,60.1,NORMAL,B,2026-05-25 00:59:11
TRF-0001,Riyadh-North,234.71,179.34,60.08,42.09,42.0,NORMAL,B,2026-05-25 00:59:11
TRF-0002,Riyadh-East,233.85,416.0,59.91,97.28,47.8,NORMAL,A,05/25/2026 00:59:11
TRF-0002,Riyadh-East,233.85,416.0,59.91,97.28,47.8,NORMAL,A,05/25/2026 00:59:11
TRF-0003,Jeddah-Main,226.11,212.62,60.15,48.08,42.1,NORMAL,B,2026-05-25 00:59:11
TRF-0004,Jeddah-Industrial,221.48,342.82,60.0,75.93,48.0,NORMAL,B,2026/05/25 00:59:11
TRF-0005,Dammam-Central,223.28,486.54,60.04,108.63,43.2,NORMAL,C,05/25/2026 00:59:11
TRF-0006,Dammam-Port,-230,267.53,59.87,61.82,36.3,NORMAL,C,05/25/2026 00:59:11
TRF-0007,Mecca-Haram,236.4,,60.11,72.51,57.0,NORMAL,B,2026-05-25 00:59:11
TRF-0008,Medina-Central,237.14,304.95,59.87,72.32,64.5,NORMAL,A,05/25/2026 00:59:11
TRF-0009,Abha-City,227.46,408.96,60.13,93.02,45.2,NORMAL,A,20260525T005911
TRF-0010,Tabuk-Center,234.96,448.82,60.16,105.45,33.6,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,237.85,383.19,,91.14,35.7,NORMAL,B,2026-05-25 00:59:11
TRF-0002,Riyadh-East,234.19,495.19,60.14,115.97,39.4,NORMAL,A,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,224.44,111.51,59.95,25.03,60.4,NORMAL,B,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,231.83,314.9,60.13,73.0,52.7,NORMAL,B,2026-05-25 00:59:11
TRF-0005,Dammam-Central,231.13,386.45,59.88,89.32,40.6,NORMAL,A,2026/05/25 00:59:11
TRF-0006,Dammam-Port,230.5,442.46,60.08,101.99,60.7,NORMAL,B,20260525T005911
TRF-0007,Mecca-Haram,225.99,326.61,59.83,73.81,30.4,NORMAL,B,05/25/2026 00:59:11
TRF-0008,Medina-Central,227.88,245.98,60.03,56.05,58.2,NORMAL,A,2026/05/25 00:59:11
TRF-0009,Abha-City,222.27,303.18,60.09,67.39,48.0,NORMAL,A,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,235.7,150.63,60.0,35.5,53.1,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,231.32,243.58,59.89,56.34,38.7,NORMAL,B,20260525T005911
TRF-0002,Riyadh-East,239.04,451.18,59.86,107.85,37.6,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,222.19,384.95,60.17,85.53,45.2,NORMAL,B,05/25/2026 00:59:11
TRF-0004,Jeddah-Industrial,226.42,409.65,60.14,92.75,48.5,NORMAL,C,25-05-2026 00:59
TRF-0005,Dammam-Central,224.2,207.43,59.86,46.51,36.5,NORMAL,A,05/25/2026 00:59:11
TRF-0006,Dammam-Port,227.49,327.32,60.06,74.46,38.1,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,233.69,110.41,60.09,25.8,41.7,NORMAL,A,2026/05/25 00:59:11
TRF-0008,Medina-Central,234.14,223.51,59.92,52.33,37.0,NORMAL,C,2026-05-25 00:59:11
TRF-0009,Abha-City,237.75,204.35,60.04,48.58,30.4,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,231.04,316.91,59.87,73.22,64.4,NORMAL,B,05/25/2026 00:59:11
TRF-0001,Riyadh-North,224.12,485.12,63.86,108.73,34.8,FREQ_DRIFT,C,25-05-2026 00:59
TRF-0002,Riyadh-East,233.32,934.1,60.01,204.53,126.7,OVERLOAD,A,2026/05/25 00:59:11
TRF-0003,Jeddah-Main,234.14,466.28,59.84,109.17,33.1,NORMAL,B,2026/05/25 00:59:11
TRF-0004,Jeddah-Industrial,220.28,425.63,60.01,93.76,52.9,NORMAL,C,2026-05-25 00:59:11
TRF-0005,Dammam-Central,227.4,341.71,59.83,77.7,56.4,NORMAL,C,05/25/2026 00:59:11
TRF-0006,Dammam-Port,239.59,271.42,,65.03,57.3,NORMAL,C,05/25/2026 00:59:11
TRF-0007,Mecca-Haram,220.01,420.51,60.05,92.52,33.5,NORMAL,A,25-05-2026 00:59

TRF-0008,Medina-Central,235.82,195.22,60.12,46.04,56.9,NORMAL,A,20260525T005911
TRF-0009,Abha-City,223.89,172.64,59.91,38.65,43.4,NORMAL,C,2026-05-25 00:59:11
TRF-0010,Tabuk-Center,238.47,470.68,59.94,112.24,250.0,OVERHEAT,B,20260525T005911
TRF-0001,Riyadh-North,238.11,212.34,59.81,50.56,55.8,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,223.46,490.36,59.88,109.58,42.8,NORMAL,B,25-05-2026 00:59
TRF-0003,Jeddah-Main,236.1,259.23,60.06,61.2,61.9,NORMAL,C,05/25/2026 00:59:11
TRF-0004,Jeddah-Industrial,225.55,360.93,59.94,81.41,59.3,NORMAL,C,2026-05-25 00:59:11
TRF-0005,Dammam-Central,234.09,352.2,59.86,82.45,58.0,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,,131.16,60.06,28.94,48.0,NORMAL,C,2026/05/25 00:59:11
TRF-0007,Mecca-Haram,230.84,238.67,60.08,55.09,30.3,NORMAL,C,2026-05-25 00:59:11
TRF-0008,Medina-Central,221.66,294.49,60.05,65.28,35.5,NORMAL,A,2026/05/25 00:59:11
TRF-0009,Abha-City,237.98,341.2,59.94,81.2,32.7,NORMAL,C,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,231.96,0.0,59.98,0.0,38.5,OUTAGE,A,2026/05/25 00:59:11
TRF-0001,Riyadh-North,225.42,279.32,60.13,62.96,62.9,NORMAL,A,20260525T005911
TRF-0002,Riyadh-East,231.64,119.24,60.01,27.62,37.6,NORMAL,C,2026/05/25 00:59:11
TRF-0003,Jeddah-Main,234.03,370.68,60.03,86.75,63.5,NORMAL,B,20260525T005911
TRF-0004,Jeddah-Industrial,228.53,129.82,59.97,29.67,56.9,NORMAL,B,05/25/2026 00:59:11
TRF-0005,Dammam-Central,221.87,106.63,60.08,23.66,49.0,NORMAL,A,25-05-2026 00:59
TRF-0006,Dammam-Port,231.69,214.18,59.89,49.62,42.1,NORMAL,A,25-05-2026 00:59
TRF-0006,Dammam-Port,231.69,214.18,59.89,49.62,42.1,NORMAL,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,-230,329.13,60.1,76.37,34.2,NORMAL,C,2026-05-25 00:59:11
TRF-0008,Medina-Central,233.04,498.66,59.94,116.21,62.9,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,232.83,116.41,59.96,27.1,42.6,NORMAL,A,25-05-2026 00:59
TRF-0010,Tabuk-Center,229.15,355.94,59.99,81.56,30.3,NORMAL,C,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,229.15,355.94,59.99,81.56,30.3,NORMAL,C,2026/05/25 00:59:11
TRF-0001,Riyadh-North,223.9,384.68,59.91,86.13,56.2,NORMAL,A,2026/05/25 00:59:11
TRF-0002,Riyadh-East,220.2,291.4,59.83,64.17,63.4,NORMAL,C,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,222.77,280.14,59.82,62.41,43.8,NORMAL,B,20260525T005911
TRF-0004,Jeddah-Industrial,234.44,268.74,59.95,63.0,47.6,NORMAL,C,20260525T005911
TRF-0005,Dammam-Central,237.21,284.7,59.9,67.53,52.9,NORMAL,C,20260525T005911
TRF-0006,Dammam-Port,220.97,499.23,59.8,110.31,60.3,NORMAL,B,20260525T005911
TRF-0007,Mecca-Haram,220.54,250.97,59.94,55.35,250.0,OVERHEAT,A,2026/05/25 00:59:11
TRF-0008,Medina-Central,224.82,145.28,60.13,32.66,45.5,NORMAL,C,05/25/2026 00:59:11
TRF-0009,Abha-City,234.79,206.45,60.15,48.47,40.0,NORMAL,B,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,-230,267.19,59.98,62.89,56.2,NORMAL,B,05/25/2026 00:59:11
TRF-0001,Riyadh-North,227.47,271.68,60.03,61.8,56.6,NORMAL,C,2026/05/25 00:59:11
TRF-0002,Riyadh-East,223.15,165.27,59.94,36.88,55.7,NORMAL,B,05/25/2026 00:59:11
TRF-0003,Jeddah-Main,221.93,142.93,60.01,31.72,44.9,NORMAL,C,20260525T005911
TRF-0004,Jeddah-Industrial,232.33,449.75,60.08,104.49,50.5,NORMAL,A,2026/05/25 00:59:11
TRF-0005,Dammam-Central,238.64,342.26,60.04,81.68,46.0,NORMAL,C,2026-05-25 00:59:11
TRF-0006,Dammam-Port,230.45,303.69,60.19,69.99,41.0,NORMAL,A,20260525T005911
TRF-0007,Mecca-Haram,230.6,129.04,60.06,29.76,58.0,NORMAL,A,2026/05/25 00:59:11
TRF-0008,Medina-Central,222.66,379.24,60.03,84.44,32.2,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,229.9,448.47,59.98,103.1,46.0,NORMAL,A,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,232.02,250.66,60.2,58.16,57.6,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,227.63,481.82,59.87,109.68,48.8,NORMAL,A,2026/05/25 00:59:11
TRF-0002,Riyadh-East,238.52,276.83,59.92,66.03,63.6,NORMAL,C,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,,438.0,60.04,103.23,54.3,NORMAL,A,2026/05/25 00:59:11
TRF-0004,Jeddah-Industrial,234.61,225.43,60.13,52.89,40.6,NORMAL,C,2026/05/25 00:59:11
TRF-0005,Dammam-Central,234.68,199.28,59.88,46.77,63.6,NORMAL,B,2026/05/25 00:59:11
TRF-0006,Dammam-Port,232.94,280.43,59.85,65.32,52.3,NORMAL,C,05/25/2026 00:59:11
TRF-0007,Mecca-Haram,230.03,116.74,59.97,26.85,59.8,NORMAL,C,20260525T005911
TRF-0008,Medina-Central,237.88,389.75,59.85,92.71,45.8,NORMAL,B,20260525T005911
TRF-0009,Abha-City,221.84,464.15,59.87,102.97,61.8,NORMAL,C,20260525T005912
TRF-0010,Tabuk-Center,222.84,259.14,60.16,57.75,62.5,NORMAL,A,20260525T005912
TRF-0001,Riyadh-North,228.44,100.42,59.98,22.94,51.7,NORMAL,B,2026/05/25 00:59:12
TRF-0002,Riyadh-East,222.59,312.05,59.96,69.46,63.6,NORMAL,A,20260525T005912
TRF-0003,Jeddah-Main,228.15,138.82,59.82,31.67,30.4,NORMAL,C,2026-05-25 00:59:12
TRF-0004,Jeddah-Industrial,237.7,,60.16,90.52,44.0,NORMAL,B,2026/05/25 00:59:12
TRF-0005,Dammam-Central,221.63,112.23,60.04,24.87,,NORMAL,A,2026-05-25 00:59:12
TRF-0006,Dammam-Port,233.84,192.54,60.14,45.02,46.5,NORMAL,A,2026/05/25 00:59:12
TRF-0007,Mecca-Haram,231.53,111.83,59.84,25.89,38.1,NORMAL,A,20260525T005912
TRF-0008,Medina-Central,238.15,195.35,59.9,46.52,43.4,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,229.71,161.12,60.16,37.01,37.9,NORMAL,C,20260525T005912
TRF-0010,Tabuk-Center,227.22,362.35,59.94,82.33,49.3,NORMAL,A,2026-05-25 00:59:12
TRF-0001,Riyadh-North,221.3,393.1,60.03,86.99,61.5,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,231.71,185.63,59.96,43.01,40.9,NORMAL,C,05/25/2026 00:59:12
TRF-0003,Jeddah-Main,239.4,127.89,59.82,30.62,55.9,NORMAL,C,2026-05-25 00:59:12
TRF-0004,Jeddah-Industrial,229.01,498.66,59.96,114.2,39.6,NORMAL,B,2026-05-25 00:59:12
TRF-0005,Dammam-Central,235.27,275.67,59.86,64.86,56.1,NORMAL,A,05/25/2026 00:59:12
TRF-0006,Dammam-Port,237.9,391.28,59.91,93.09,40.7,NORMAL,B,2026/05/25 00:59:12
TRF-0007,Mecca-Haram,239.13,259.48,60.04,62.05,30.6,NORMAL,A,25-05-2026 00:59
TRF-0008,Medina-Central,235.77,224.12,60.01,52.84,32.0,NORMAL,B,05/25/2026 00:59:12
TRF-0009,Abha-City,238.27,377.38,60.05,89.92,53.4,NORMAL,C,05/25/2026 00:59:12
TRF-0010,Tabuk-Center,238.99,297.76,64.14,71.16,59.2,FREQ_DRIFT,B,05/25/2026 00:59:12
TRF-0001,Riyadh-North,222.78,237.76,59.8,52.97,30.0,NORMAL,A,2026-05-25 00:59:12
TRF-0002,Riyadh-East,237.31,183.55,60.1,43.56,36.0,NORMAL,B,05/25/2026 00:59:12
TRF-0003,Jeddah-Main,220.4,376.6,60.07,83.0,50.6,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,236.85,165.42,60.2,39.18,62.4,NORMAL,A,2026-05-25 00:59:12
TRF-0005,Dammam-Central,234.84,420.6,60.03,98.77,42.0,NORMAL,A,05/25/2026 00:59:12
TRF-0006,Dammam-Port,235.6,242.1,60.07,57.04,50.2,NORMAL,A,2026-05-25 00:59:12
TRF-0007,Mecca-Haram,239.81,200.37,59.87,48.05,51.8,NORMAL,A,25-05-2026 00:59
TRF-0008,Medina-Central,239.68,335.08,60.14,80.31,53.1,NORMAL,A,20260525T005912
TRF-0009,Abha-City,231.72,433.53,59.87,100.46,63.4,NORMAL,C,20260525T005912
TRF-0010,Tabuk-Center,224.01,123.76,59.95,27.72,39.0,NORMAL,C,05/25/2026 00:59:12
;;;;;
TRF-0001,Riyadh-North,223.4,149.12,60.15,33.31,45.5,NORMAL,A,25-05-2026 00:59
TRF-0002,Riyadh-East,238.42,140.35,60.11,33.46,58.2,NORMAL,A,2026/05/25 00:59:12
TRF-0003,Jeddah-Main,223.87,179.83,60.2,40.26,36.0,NORMAL,A,2026/05/25 00:59:12
TRF-0004,Jeddah-Industrial,223.25,346.78,59.9,77.42,64.5,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,234.75,0.0,60.05,0.0,34.9,OUTAGE,A,05/25/2026 00:59:12
TRF-0006,Dammam-Port,220.46,275.92,60.02,60.83,30.0,NORMAL,B,20260525T005912
TRF-0007,Mecca-Haram,223.65,348.8,60.13,78.01,60.9,NORMAL,C,05/25/2026 00:59:12
TRF-0008,Medina-Central,236.82,461.99,60.17,109.41,40.7,NORMAL,C,05/25/2026 00:59:12
TRF-0009,Abha-City,229.15,426.78,60.19,97.8,52.4,NORMAL,A,2026-05-25 00:59:12
TRF-0010,Tabuk-Center,229.0,392.52,60.0,89.89,61.0,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,228.48,351.77,59.99,80.37,56.9,NORMAL,B,2026/05/25 00:59:12
TRF-0002,Riyadh-East,239.77,331.87,59.94,79.57,62.4,NORMAL,A,2026/05/25 00:59:12
TRF-0003,Jeddah-Main,234.08,0.0,60.08,0.0,52.6,OUTAGE,B,2026-05-25 00:59:12
TRF-0004,Jeddah-Industrial,221.32,223.95,60.1,49.56,56.8,NORMAL,A,2026-05-25 00:59:12
TRF-0005,Dammam-Central,223.94,0.0,59.98,0.0,35.9,OUTAGE,C,05/25/2026 00:59:12
TRF-0006,Dammam-Port,233.75,409.47,59.92,95.71,250.0,OVERHEAT,C,20260525T005912
TRF-0007,Mecca-Haram,233.86,296.7,59.94,69.39,64.3,NORMAL,A,25-05-2026 00:59
TRF-0008,Medina-Central,221.8,319.06,60.15,70.77,32.2,NORMAL,A,05/25/2026 00:59:12
TRF-0009,Abha-City,220.93,483.38,60.01,106.79,41.2,NORMAL,B,2026/05/25 00:59:12
TRF-0010,Tabuk-Center,230.98,229.39,60.1,52.98,41.8,NORMAL,C,05/25/2026 00:59:12
TRF-0001,Riyadh-North,229.36,252.32,60.08,57.87,33.0,NORMAL,C,2026-05-25 00:59:12
TRF-0002,Riyadh-East,220.89,347.14,60.05,76.68,34.4,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,221.61,103.63,59.87,22.97,37.3,NORMAL,A,20260525T005912
TRF-0004,Jeddah-Industrial,230.48,318.07,60.15,73.31,61.9,NORMAL,C,2026/05/25 00:59:12
TRF-0005,Dammam-Central,238.18,343.67,59.89,81.86,53.8,NORMAL,A,2026-05-25 00:59:12
TRF-0006,Dammam-Port,236.01,0.0,60.13,0.0,39.2,OUTAGE,A,20260525T005912
TRF-0007,Mecca-Haram,237.48,124.42,,29.55,42.8,NORMAL,C,05/25/2026 00:59:12
TRF-0008,Medina-Central,224.05,427.25,59.87,95.73,59.8,NORMAL,B,20260525T005912
TRF-0009,Abha-City,225.88,179.48,59.99,40.54,39.9,NORMAL,A,2026/05/25 00:59:12
TRF-0010,Tabuk-Center,220.89,467.53,60.0,103.27,38.8,NORMAL,C,05/25/2026 00:59:12
TRF-0001,Riyadh-North,238.21,361.59,60.13,86.13,38.8,NORMAL,C,2026/05/25 00:59:12
TRF-0002,Riyadh-East,231.75,465.91,60.2,107.97,56.7,NORMAL,C,20260525T005912
TRF-0003,Jeddah-Main,228.73,231.25,60.12,52.89,62.7,NORMAL,A,2026-05-25 00:59:12
TRF-0003,Jeddah-Main,228.73,231.25,60.12,52.89,62.7,NORMAL,A,2026-05-25 00:59:12
TRF-0004,Jeddah-Industrial,223.11,435.11,59.88,97.08,52.7,NORMAL,A,05/25/2026 00:59:12
TRF-0005,Dammam-Central,221.15,432.98,59.86,95.75,59.1,NORMAL,C,2026-05-25 00:59:12
TRF-0006,Dammam-Port,239.45,316.72,60.16,75.84,45.4,NORMAL,C,2026-05-25 00:59:12
TRF-0007,Mecca-Haram,238.63,353.66,60.04,84.39,49.5,NORMAL,B,2026/05/25 00:59:12
TRF-0008,Medina-Central,226.14,347.04,59.92,78.48,39.9,NORMAL,A,20260525T005912
TRF-0009,Abha-City,239.75,199.01,59.92,47.71,39.9,NORMAL,A,2026/05/25 00:59:12
TRF-0010,Tabuk-Center,233.51,1012.68,59.92,214.43,125.2,OVERLOAD,A,05/25/2026 00:59:12
TRF-0001,Riyadh-North,222.89,409.78,60.08,91.34,45.1,NORMAL,C,20260525T005912
TRF-0002,Riyadh-East,237.36,149.01,59.85,35.37,30.8,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,227.17,466.46,60.01,105.97,47.1,NORMAL,C,2026-05-25 00:59:12
TRF-0004,Jeddah-Industrial,228.2,388.96,59.97,88.76,60.5,NORMAL,C,2026-05-25 00:59:12
TRF-0005,Dammam-Central,224.18,280.73,60.16,62.93,53.8,NORMAL,C,2026/05/25 00:59:12
TRF-0006,Dammam-Port,223.54,435.56,59.95,97.37,58.6,NORMAL,A,05/25/2026 00:59:12
TRF-0007,Mecca-Haram,236.34,367.69,59.84,86.9,34.8,NORMAL,C,2026-05-25 00:59:12
TRF-0008,Medina-Central,236.48,448.18,60.02,105.99,63.7,NORMAL,B,2026-05-25 00:59:12
TRF-0009,Abha-City,236.96,300.54,60.02,71.22,60.1,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,222.13,198.9,59.84,44.18,61.1,NORMAL,C,2026-05-25 00:59:12
TRF-0001,Riyadh-North,231.16,190.0,60.06,43.92,42.4,NORMAL,C,20260525T005912
TRF-0002,Riyadh-East,237.93,378.58,60.13,90.08,32.8,NORMAL,A,05/25/2026 00:59:12
TRF-0003,Jeddah-Main,222.97,371.05,59.97,82.73,63.1,NORMAL,C,2026-05-25 00:59:12
TRF-0004,Jeddah-Industrial,227.48,254.36,60.15,57.86,35.4,NORMAL,A,05/25/2026 00:59:12
TRF-0005,Dammam-Central,225.41,122.03,49.16,27.51,44.0,FREQ_DRIFT,B,20260525T005912
TRF-0006,Dammam-Port,225.72,260.71,60.19,58.85,45.7,NORMAL,C,20260525T005912
TRF-0007,Mecca-Haram,221.28,165.17,59.93,36.55,63.1,NORMAL,B,20260525T005912
TRF-0008,Medina-Central,233.76,283.44,60.07,66.26,35.1,NORMAL,A,2026-05-25 00:59:12
TRF-0009,Abha-City,233.95,273.51,60.07,63.99,53.4,NORMAL,A,20260525T005912
TRF-0010,Tabuk-Center,225.05,175.41,59.98,39.48,51.4,NORMAL,B,2026/05/25 00:59:12
TRF-0001,Riyadh-North,232.69,488.45,60.17,113.66,37.3,NORMAL,C,20260525T005912
TRF-0002,Riyadh-East,229.05,306.83,59.97,70.28,59.2,NORMAL,C,2026/05/25 00:59:12
TRF-0003,Jeddah-Main,234.81,368.89,59.93,86.62,46.6,NORMAL,C,20260525T005912
TRF-0004,Jeddah-Industrial,234.61,454.25,60.05,106.57,48.2,NORMAL,C,25-05-2026 00:59
TRF-0005,Dammam-Central,224.78,446.08,59.95,100.27,57.6,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,239.02,355.17,60.01,84.89,60.3,NORMAL,A,2026/05/25 00:59:12
TRF-0007,Mecca-Haram,221.86,291.02,59.92,64.57,59.7,NORMAL,A,20260525T005912
TRF-0008,Medina-Central,238.02,347.0,60.06,82.59,250.0,OVERHEAT,A,2026/05/25 00:59:12
TRF-0009,Abha-City,227.93,474.66,60.05,108.19,45.0,NORMAL,C,20260525T005912
TRF-0010,Tabuk-Center,230.17,469.65,59.89,108.1,30.4,NORMAL,B,25-05-2026 00:59
TRF-0001,Riyadh-North,236.25,251.57,59.87,59.43,44.7,NORMAL,B,2026-05-25 00:59:12
TRF-0002,Riyadh-East,224.77,245.95,60.08,55.28,31.7,NORMAL,A,20260525T005912
TRF-0003,Jeddah-Main,233.1,469.03,59.89,109.33,42.5,NORMAL,B,2026/05/25 00:59:12
TRF-0004,Jeddah-Industrial,-230,400.38,59.95,88.22,42.6,NORMAL,C,05/25/2026 00:59:12
TRF-0005,Dammam-Central,227.58,980.93,59.93,294.78,97.9,OVERLOAD,B,25-05-2026 00:59
TRF-0006,Dammam-Port,223.58,477.38,59.87,106.73,50.3,NORMAL,B,05/25/2026 00:59:12
TRF-0007,Mecca-Haram,231.86,496.44,60.12,115.1,42.4,NORMAL,B,2026-05-25 00:59:12
TRF-0008,Medina-Central,223.1,247.31,59.87,55.17,39.1,NORMAL,B,2026-05-25 00:59:12
TRF-0009,Abha-City,228.45,466.49,59.89,106.57,35.1,NORMAL,C,2026-05-25 00:59:12
TRF-0010,Tabuk-Center,239.54,469.0,60.14,112.34,62.7,NORMAL,A,05/25/2026 00:59:12
TRF-0010,Tabuk-Center,239.54,469.0,60.14,112.34,62.7,NORMAL,A,05/25/2026 00:59:12
TRF-0001,Riyadh-North,239.62,111.94,60.1,26.82,50.2,NORMAL,C,2026/05/25 00:59:12
TRF-0002,Riyadh-East,232.1,479.27,60.06,111.24,53.6,NORMAL,B,05/25/2026 00:59:12
TRF-0003,Jeddah-Main,235.71,393.76,59.98,92.81,51.8,NORMAL,C,20260525T005912
TRF-0004,Jeddah-Industrial,220.71,129.09,60.06,28.49,34.2,NORMAL,C,05/25/2026 00:59:12
TRF-0005,Dammam-Central,224.55,102.98,60.12,23.12,43.8,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,220.72,415.77,59.92,91.77,34.0,NORMAL,B,05/25/2026 00:59:12
TRF-0007,Mecca-Haram,231.53,441.94,60.2,102.32,32.6,NORMAL,C,05/25/2026 00:59:12
TRF-0008,Medina-Central,-230,219.19,59.97,51.36,35.4,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,234.23,338.14,60.15,79.2,46.5,NORMAL,C,2026-05-25 00:59:12
TRF-0010,Tabuk-Center,234.76,475.53,60.18,111.64,40.6,NORMAL,A,2026/05/25 00:59:12
TRF-0001,Riyadh-North,235.27,179.08,59.83,42.13,250.0,OVERHEAT,B,20260525T005912
TRF-0002,Riyadh-East,235.47,314.25,60.05,74.0,40.1,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,230.94,129.14,60.01,29.82,35.6,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,223.91,386.64,59.89,86.57,35.6,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,220.97,396.35,60.16,87.58,58.6,NORMAL,B,2026-05-25 00:59:12
TRF-0006,Dammam-Port,222.97,,59.94,82.99,57.5,NORMAL,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,235.76,406.74,59.98,95.89,36.9,NORMAL,A,20260525T005912
TRF-0008,Medina-Central,235.34,390.61,59.97,91.93,52.3,NORMAL,C,2026-05-25 00:59:12
TRF-0009,Abha-City,232.83,985.28,59.98,285.07,93.6,OVERLOAD,B,05/25/2026 00:59:12
TRF-0010,Tabuk-Center,226.43,487.99,60.04,110.5,35.1,NORMAL,C,05/25/2026 00:59:12
TRF-0001,Riyadh-North,226.25,464.91,60.08,105.19,42.1,NORMAL,A,20260525T005912
TRF-0002,Riyadh-East,228.15,320.9,60.15,73.21,34.9,NORMAL,C,20260525T005912
TRF-0003,Jeddah-Main,233.37,492.12,60.18,114.85,59.0,NORMAL,A,2026/05/25 00:59:12
TRF-0004,Jeddah-Industrial,225.95,378.97,60.08,85.63,33.3,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,232.43,360.64,60.13,83.82,53.8,NORMAL,A,2026/05/25 00:59:12
TRF-0006,Dammam-Port,236.02,455.8,65.91,107.58,54.2,FREQ_DRIFT,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,231.76,279.87,60.09,,58.0,NORMAL,A,2026/05/25 00:59:12
TRF-0008,Medina-Central,239.73,458.84,59.81,110.0,34.5,NORMAL,A,2026-05-25 00:59:12
TRF-0009,Abha-City,230.73,171.4,59.85,39.55,64.2,NORMAL,A,20260525T005912
